,lat,lon
1841,52.5310505,-1.5056514
1842,51.4193119,-0.9592948
1843,51.4459631,-0.9655432
1844,51.2661579,-1.08553
1845,57.155903,-2.1620181
1846,52.2432122,-0.9439471
1847,51.5428035,-0.0051353
1848,54.6180342,-1.2721807
1849,53.4638148,-2.2684873
1850,53.0765745,-0.8089627
1851,53.0763223,-0.8084076
1852,51.4410386,-0.187247
1853,51.4260977,-0.0500314
1854,51.4261219,-0.050193
1855,51.4261493,-0.0503741
1856,51.3005221,-0.1171945
1857,51.6658537,-0.6142433
1858,52.3936784,-2.0186195
1859,50.7975082,-0.6907622
1860,51.3795449,-0.0878358
1861,55.7737287,-4.0793036
1862,53.2294616,-0.5398712
1863,53.226467,-0.5416107
1864,53.2252949,-0.5423546
1865,53.4084156,-2.9927562
1866,53.4053732,-2.9894168
1867,53.4054114,-2.9886528
1868,51.7522891,-0.473261
1869,51.7529109,-0.4725395
1870,53.3177434,-3.4850712
1871,52.9302102,-1.4505772
1872,52.9241248,-1.5193145
1873,51.3990046,-0.0978624
1874,51.403298,-0.1011547
1875,53.3211746,-3.8253987
1876,51.4077897,-0.1052541
1877,51.2403096,-0.1678176
1878,53.3248931,-3.8328499
1879,53.1649502,-2.2356032
1880,51.4457205,-0.3297444
1881,51.5075537,-0.1515678
1882,51.3188166,-0.1500541
1883,53.3221407,-3.8253343
1884,53.3270256,-2.2321314
1885,56.0719091,-3.4604446
1886,53.8293669,-1.5379083
1887,53.8282983,-1.5373343
1888,53.99336,-1.5414615
1889,56.0715082,-3.4611203
1890,56.0718578,-3.4612765
1891,52.0864185,-0.7216887
1892,53.3226754,-2.9831385
1893,53.2809719,-3.827586
1894,51.0241599,-0.4509669
1895,56.0718055,-3.4640306
1896,53.2836692,-3.8027608
1897,53.7978801,-1.5399098
1898,51.3574854,-0.1735441
1899,51.5065172,-0.1468778
1900,53.1628792,-2.2126224
1901,51.2874755,-0.0888857
1902,51.3742497,-0.0510087
1903,53.4897206,-2.2874511
1904,56.1124742,-3.3441031
1905,52.7081376,-2.743659
1906,53.7936335,-1.7528303
1907,51.5124892,-3.2194649
1908,51.4482524,-0.3293237
1909,55.7717919,-4.1561333
1910,51.617467,-0.7656111
1911,51.3770955,-0.0280199
1912,53.2953303,-3.7269107
1913,53.2953808,-3.7272285
1914,56.4558081,-2.9917122
1915,51.3228801,-0.199923
1916,51.3223868,-0.2031469
1917,51.3426625,-0.0163526
1918,51.3415883,-0.0147991
1919,51.3407623,-0.013871
1920,53.3091054,-3.7396203
1921,51.5089083,-0.0099153
1922,51.5090087,-0.0154006
1923,54.8569344,-1.5740758
1924,54.8554688,-1.5735421
1925,51.4087363,-3.4829119
1926,56.1328189,-3.3797456
1927,53.7974976,-1.5463243
1928,52.7079795,-2.7547225
1929,51.4103637,-0.1408287
1930,51.405663,-0.1633781
1931,51.4055455,-0.1647482
1932,51.4061533,-0.1645542
1933,51.403377,-0.1761042
1934,57.1504905,-2.1016773
1935,53.2942162,-3.5800114
1936,56.4634495,-2.9693193
1937,53.0228563,-1.4813964
1938,53.8015221,-3.0115628
1939,53.7573413,-1.5273196
1940,57.144888,-2.104038
1941,57.1430229,-2.1108654
1942,57.1437476,-2.1108573
1943,51.4739327,-0.0923545
1944,53.3965302,-3.0392791
1945,50.852466,-1.1811205
1946,51.3725384,-0.1678203
1947,51.3797835,-0.1556132
1948,50.4356259,-3.5691753
1949,55.9414538,-3.0577085
1950,55.9437919,-3.0598903
